station_code,station_id,station_macro,sector,ware,side,role,owner,stock,inbound,outbound,net,allocation,price_cr,price_avg,alloc_value_cr,fill_alloc,s,m_model,a_model,fill_model,cohort,denominator,s_model,residual,cohort_m_fit,cohort_a_fit,cohort_n_offers,cohort_n_distinct_fills,cohort_bin_rmse,confidence
BNZ-557,[0x79e80],buildstorage_gen_base_01_macro,Morning Star IV,claytronics,buy,,argon,0.0,0.0,0.0,0.0,,2580.6,2040.0,,,1.766667,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.766667,,,0,0,,separate-book
BNZ-557,[0x79e80],buildstorage_gen_base_01_macro,Morning Star IV,fieldcoils,buy,,argon,0.0,0.0,0.0,0.0,,576.0,412.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BOT-126,[0x9b471],buildstorage_gen_base_01_macro,Memory of Profit X,advancedelectronics,buy,,teladi,0.0,0.0,0.0,0.0,,1318.0,1014.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BOT-126,[0x9b471],buildstorage_gen_base_01_macro,Memory of Profit X,claytronics,buy,,teladi,0.0,0.0,0.0,0.0,,2346.0,2040.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BOT-126,[0x9b471],buildstorage_gen_base_01_macro,Memory of Profit X,fieldcoils,buy,,teladi,0.0,0.0,0.0,0.0,,576.0,412.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BOT-126,[0x9b471],buildstorage_gen_base_01_macro,Memory of Profit X,hullparts,buy,,teladi,322.0,322.0,0.0,644.0,,233.19,209.0,,,0.383968,,-0.039,0.908322,buildstorage/demand-curve,stock+inbound+open buy amount,-0.797607,1.181575,,,0,0,,separate-book
BOT-126,[0x9b471],buildstorage_gen_base_01_macro,Memory of Profit X,shieldcomponents,buy,,teladi,40.0,0.0,0.0,40.0,,264.0,188.0,,,1.0,,-0.039,0.188679,buildstorage/demand-curve,stock+inbound+open buy amount,0.909201,0.090799,,,0,0,,separate-book
BOT-126,[0x9b471],buildstorage_gen_base_01_macro,Memory of Profit X,turretcomponents,buy,,teladi,0.0,544.0,0.0,544.0,,383.0,273.0,,,1.0,,-0.039,0.528155,buildstorage/demand-curve,stock+inbound+open buy amount,0.166612,0.833388,,,0,0,,separate-book
BPA-821,[0x2c3ba],buildstorage_gen_base_01_macro,Guiding Star VII,advancedelectronics,buy,,argon,0.0,0.0,0.0,0.0,,1318.0,1014.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BPA-821,[0x2c3ba],buildstorage_gen_base_01_macro,Guiding Star VII,fieldcoils,buy,,argon,0.0,0.0,0.0,0.0,,576.0,412.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BPA-821,[0x2c3ba],buildstorage_gen_base_01_macro,Guiding Star VII,turretcomponents,buy,,argon,0.0,0.0,0.0,0.0,,383.0,273.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BQO-732,[0xa52e4],buildstorage_gen_base_01_macro,Black Hole Sun IV,advancedelectronics,buy,,argon,54.0,0.0,0.0,54.0,,838.13,1014.0,,,-0.57852,,-0.039,0.964286,buildstorage/demand-curve,stock+inbound+open buy amount,-0.88378,0.30526,,,0,0,,separate-book
BQO-732,[0xa52e4],buildstorage_gen_base_01_macro,Black Hole Sun IV,claytronics,buy,,argon,385.0,0.0,0.0,385.0,,2091.82,2040.0,,,0.169346,,-0.039,0.972222,buildstorage/demand-curve,stock+inbound+open buy amount,-0.894204,1.063551,,,0,0,,separate-book
BRF-857,[0x63ef8],buildstorage_gen_base_01_macro,Holy Vision,advancedelectronics,buy,,holyorder,0.0,0.0,0.0,0.0,,1318.0,1014.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BRF-857,[0x63ef8],buildstorage_gen_base_01_macro,Holy Vision,turretcomponents,buy,,holyorder,2556.0,0.0,0.0,2556.0,,238.25,273.0,,,-0.318807,,-0.039,0.863222,buildstorage/demand-curve,stock+inbound+open buy amount,-0.71311,0.394303,,,0,0,,separate-book
BRH-059,[0x8dc01],buildstorage_gen_base_01_macro,CEO's Doubt,advancedelectronics,buy,,teladi,4.0,0.0,0.0,4.0,,1318.0,1014.0,,,1.0,,-0.039,0.006791,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BRH-059,[0x8dc01],buildstorage_gen_base_01_macro,CEO's Doubt,fieldcoils,buy,,teladi,0.0,805.0,0.0,805.0,,576.0,412.0,,,1.0,,-0.039,0.629398,buildstorage/demand-curve,stock+inbound+open buy amount,-0.122765,1.122765,,,0,0,,separate-book
BRH-059,[0x8dc01],buildstorage_gen_base_01_macro,CEO's Doubt,shieldcomponents,buy,,teladi,0.0,0.0,0.0,0.0,,264.0,188.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BRH-059,[0x8dc01],buildstorage_gen_base_01_macro,CEO's Doubt,turretcomponents,buy,,teladi,209.0,0.0,0.0,209.0,,383.0,273.0,,,1.0,,-0.039,0.114208,buildstorage/demand-curve,stock+inbound+open buy amount,0.976811,0.023189,,,0,0,,separate-book
BSF-258,[0x2ed08],buildstorage_gen_base_01_macro,President's End,advancedelectronics,buy,,argon,318.0,0.0,0.0,318.0,,996.13,1014.0,,,-0.058783,,-0.039,0.769976,buildstorage/demand-curve,stock+inbound+open buy amount,-0.502423,0.44364,,,0,0,,separate-book
BSF-258,[0x2ed08],buildstorage_gen_base_01_macro,President's End,fieldcoils,buy,,argon,0.0,0.0,0.0,0.0,,576.0,412.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BSF-258,[0x2ed08],buildstorage_gen_base_01_macro,President's End,shieldcomponents,buy,,argon,0.0,0.0,0.0,0.0,,264.0,188.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BSF-258,[0x2ed08],buildstorage_gen_base_01_macro,President's End,turretcomponents,buy,,argon,12.0,0.0,0.0,12.0,,383.0,273.0,,,1.0,,-0.039,0.009339,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BSM-714,[0x19f00],buildstorage_gen_base_01_macro,Eighteen Billion,advancedelectronics,buy,,ministry,10.0,0.0,0.0,10.0,,1318.0,1014.0,,,1.0,,-0.039,0.03937,buildstorage/demand-curve,stock+inbound+open buy amount,0.999999,1e-06,,,0,0,,separate-book
BSM-714,[0x19f00],buildstorage_gen_base_01_macro,Eighteen Billion,fieldcoils,buy,,ministry,0.0,0.0,0.0,0.0,,576.0,412.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BSM-714,[0x19f00],buildstorage_gen_base_01_macro,Eighteen Billion,shieldcomponents,buy,,ministry,132.0,0.0,0.0,132.0,,264.0,188.0,,,1.0,,-0.039,0.101227,buildstorage/demand-curve,stock+inbound+open buy amount,0.984106,0.015894,,,0,0,,separate-book
BSM-714,[0x19f00],buildstorage_gen_base_01_macro,Eighteen Billion,turretcomponents,buy,,ministry,15.0,0.0,0.0,15.0,,383.0,273.0,,,1.0,,-0.039,0.018916,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BTM-848,[0x8056a],buildstorage_gen_base_01_macro,Brennan's Triumph,energycells,buy,,pioneers,500.0,10700.0,0.0,11200.0,,22.0,16.0,,,1.0,,-0.039,0.122379,buildstorage/demand-curve,stock+inbound+open buy amount,0.971524,0.028476,,,0,0,,separate-book
BUA-278,[0x5f85],buildstorage_gen_base_01_macro,Tharka's Ravine XXIV,claytronics,buy,,freesplit,34.0,0.0,0.0,34.0,,2551.42,2040.0,,,1.671307,,-0.039,0.557377,buildstorage/demand-curve,stock+inbound+open buy amount,0.083458,1.58785,,,0,0,,separate-book
BUA-278,[0x5f85],buildstorage_gen_base_01_macro,Tharka's Ravine XXIV,turretcomponents,buy,,freesplit,398.0,0.0,0.0,398.0,,253.74,273.0,,,-0.176697,,-0.039,0.810591,buildstorage/demand-curve,stock+inbound+open buy amount,-0.599538,0.422841,,,0,0,,separate-book
BUG-142,[0x980af],buildstorage_gen_base_01_macro,Family Zhin,claytronics,buy,,split,1622.0,0.0,0.0,1622.0,,2155.96,2040.0,,,0.378954,,-0.039,0.888767,buildstorage/demand-curve,stock+inbound+open buy amount,-0.76253,1.141484,,,0,0,,separate-book
BUG-142,[0x980af],buildstorage_gen_base_01_macro,Family Zhin,turretcomponents,buy,,split,763.0,0.0,0.0,763.0,,372.76,273.0,,,0.906909,,-0.039,0.556528,buildstorage/demand-curve,stock+inbound+open buy amount,0.085885,0.821025,,,0,0,,separate-book
BWB-908,[0x11121],buildstorage_gen_base_01_macro,Tharka's Ravine XVI,claytronics,buy,,freesplit,204.0,0.0,0.0,204.0,,2530.53,2040.0,,,1.603039,,-0.039,0.43129,buildstorage/demand-curve,stock+inbound+open buy amount,0.430732,1.172307,,,0,0,,separate-book
BXP-873,[0x7cef2],buildstorage_gen_base_01_macro,Argon Prime,advancedelectronics,buy,,argon,205.0,0.0,0.0,205.0,,1318.0,1014.0,,,1.0,,-0.039,0.410822,buildstorage/demand-curve,stock+inbound+open buy amount,0.482956,0.517044,,,0,0,,separate-book
BXP-873,[0x7cef2],buildstorage_gen_base_01_macro,Argon Prime,claytronics,buy,,argon,208.0,0.0,0.0,208.0,,2346.0,2040.0,,,1.0,,-0.039,0.381651,buildstorage/demand-curve,stock+inbound+open buy amount,0.554463,0.445537,,,0,0,,separate-book
BXP-873,[0x7cef2],buildstorage_gen_base_01_macro,Argon Prime,fieldcoils,buy,,argon,0.0,493.0,0.0,493.0,,576.0,412.0,,,1.0,,-0.039,0.586905,buildstorage/demand-curve,stock+inbound+open buy amount,-0.001161,1.001161,,,0,0,,separate-book
BXP-873,[0x7cef2],buildstorage_gen_base_01_macro,Argon Prime,hullparts,buy,,argon,683.0,0.0,0.0,683.0,,272.0,209.0,,,1.0,,-0.039,0.342013,buildstorage/demand-curve,stock+inbound+open buy amount,0.64532,0.35468,,,0,0,,separate-book
BXP-873,[0x7cef2],buildstorage_gen_base_01_macro,Argon Prime,turretcomponents,buy,,argon,307.0,0.0,0.0,307.0,,383.0,273.0,,,1.0,,-0.039,0.198963,buildstorage/demand-curve,stock+inbound+open buy amount,0.896523,0.103477,,,0,0,,separate-book
BXU-335,[0x809ca],buildstorage_gen_base_01_macro,Brennan's Triumph,energycells,buy,,pioneers,1939.0,0.0,0.0,1939.0,,22.0,16.0,,,1.0,,-0.039,0.030914,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
BZW-569,[0x75d86],buildstorage_gen_base_01_macro,Heart of Acrimony II,claytronics,buy,,freesplit,233.0,0.0,0.0,233.0,,2580.6,2040.0,,,1.766667,,-0.039,0.490526,buildstorage/demand-curve,stock+inbound+open buy amount,0.271886,1.494781,,,0,0,,separate-book
BZW-569,[0x75d86],buildstorage_gen_base_01_macro,Heart of Acrimony II,turretcomponents,buy,,freesplit,143.0,0.0,0.0,143.0,,248.87,273.0,,,-0.221376,,-0.039,0.82659,buildstorage/demand-curve,stock+inbound+open buy amount,-0.635631,0.414255,,,0,0,,separate-book
CBN-303,[0x990ad],buildstorage_gen_base_01_macro,Pious Mists XI,turretcomponents,buy,,paranid,8.0,0.0,0.0,8.0,,383.0,273.0,,,1.0,,-0.039,0.035556,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CCN-030,[0xa0b12],buildstorage_gen_base_01_macro,Void of Opportunity,advancedelectronics,buy,,teladi,804.0,0.0,0.0,804.0,,1264.35,1014.0,,,0.82352,,-0.039,0.583878,buildstorage/demand-curve,stock+inbound+open buy amount,0.007523,0.815997,,,0,0,,separate-book
CCN-030,[0xa0b12],buildstorage_gen_base_01_macro,Void of Opportunity,fieldcoils,buy,,teladi,4.0,725.0,0.0,729.0,,559.78,412.0,,,0.901098,,-0.039,1.0,buildstorage/demand-curve,stock+inbound+open buy amount,-0.927005,1.828102,,,0,0,,separate-book
CCN-030,[0xa0b12],buildstorage_gen_base_01_macro,Void of Opportunity,shieldcomponents,buy,,teladi,547.0,1208.0,0.0,1755.0,,113.0,188.0,,,-1.0,,-0.039,1.0,buildstorage/demand-curve,stock+inbound+open buy amount,-0.927005,-0.072995,,,0,0,,separate-book
CCN-030,[0xa0b12],buildstorage_gen_base_01_macro,Void of Opportunity,turretcomponents,buy,,teladi,0.0,0.0,0.0,0.0,,383.0,273.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CEY-435,[0x5fb9],buildstorage_gen_base_01_macro,Tharka's Ravine XXIV,turretcomponents,buy,,freesplit,2.0,0.0,0.0,2.0,,383.0,273.0,,,1.0,,-0.039,0.003584,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CGG-171,[0x587ad],buildstorage_gen_base_01_macro,Tharka's Ravine VIII,advancedelectronics,buy,,freesplit,5.0,0.0,0.0,5.0,,1318.0,1014.0,,,1.0,,-0.039,0.025641,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CGG-171,[0x587ad],buildstorage_gen_base_01_macro,Tharka's Ravine VIII,turretcomponents,buy,,freesplit,387.0,0.0,0.0,387.0,,329.61,273.0,,,0.514636,,-0.039,0.655932,buildstorage/demand-curve,stock+inbound+open buy amount,-0.197889,0.712525,,,0,0,,separate-book
CHP-594,[0xa62b4],buildstorage_gen_base_01_macro,Black Hole Sun V,advancedelectronics,buy,,argon,134.0,0.0,0.0,134.0,,886.42,1014.0,,,-0.419671,,-0.039,0.899329,buildstorage/demand-curve,stock+inbound+open buy amount,-0.781781,0.36211,,,0,0,,separate-book
CHP-594,[0xa62b4],buildstorage_gen_base_01_macro,Black Hole Sun V,turretcomponents,buy,,argon,5.0,0.0,0.0,5.0,,383.0,273.0,,,1.0,,-0.039,0.01087,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CJT-792,[0x2dde9],buildstorage_gen_base_01_macro,Second Contact XI,shieldcomponents,buy,,antigone,0.0,44.0,0.0,44.0,,264.0,188.0,,,1.0,,-0.039,1.0,buildstorage/demand-curve,stock+inbound+open buy amount,-0.927005,1.927005,,,0,0,,separate-book
CJT-792,[0x2dde9],buildstorage_gen_base_01_macro,Second Contact XI,turretcomponents,buy,,antigone,3.0,0.0,0.0,3.0,,383.0,273.0,,,1.0,,-0.039,0.007712,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CNG-362,[0x9e450],buildstorage_gen_base_01_macro,Cardinal's Redress,advancedelectronics,buy,,holyorder,0.0,0.0,0.0,0.0,,1318.0,1014.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CNG-362,[0x9e450],buildstorage_gen_base_01_macro,Cardinal's Redress,claytronics,buy,,holyorder,14.0,0.0,0.0,14.0,,2406.03,2040.0,,,1.196176,,-0.039,0.073298,buildstorage/demand-curve,stock+inbound+open buy amount,0.995162,0.201014,,,0,0,,separate-book
CNG-362,[0x9e450],buildstorage_gen_base_01_macro,Cardinal's Redress,energycells,buy,,holyorder,13806.0,0.0,0.0,13806.0,,12.29,16.0,,,-0.618333,,-0.039,0.980749,buildstorage/demand-curve,stock+inbound+open buy amount,-0.904887,0.286553,,,0,0,,separate-book
CNG-362,[0x9e450],buildstorage_gen_base_01_macro,Cardinal's Redress,turretcomponents,buy,,holyorder,948.0,0.0,0.0,948.0,,383.0,273.0,,,1.0,,-0.039,0.304139,buildstorage/demand-curve,stock+inbound+open buy amount,0.724359,0.275641,,,0,0,,separate-book
CNG-882,[0x7c50],buildstorage_gen_base_01_macro,Hewa's Twin IV The Cove,advancedelectronics,buy,,hatikvah,0.0,0.0,0.0,0.0,,1318.0,1014.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CNG-882,[0x7c50],buildstorage_gen_base_01_macro,Hewa's Twin IV The Cove,fieldcoils,buy,,hatikvah,0.0,0.0,0.0,0.0,,576.0,412.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CNG-882,[0x7c50],buildstorage_gen_base_01_macro,Hewa's Twin IV The Cove,turretcomponents,buy,,hatikvah,0.0,0.0,0.0,0.0,,383.0,273.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CQB-515,[0x61880],buildstorage_gen_base_01_macro,Cardinal's Domain,advancedelectronics,buy,,paranid,238.0,0.0,0.0,238.0,,1252.2,1014.0,,,0.783553,,-0.039,0.595,buildstorage/demand-curve,stock+inbound+open buy amount,-0.024384,0.807937,,,0,0,,separate-book
CQB-515,[0x61880],buildstorage_gen_base_01_macro,Cardinal's Domain,claytronics,buy,,paranid,373.0,0.0,0.0,373.0,,2236.81,2040.0,,,0.64317,,-0.039,0.788584,buildstorage/demand-curve,stock+inbound+open buy amount,-0.547844,1.191014,,,0,0,,separate-book
CQB-515,[0x61880],buildstorage_gen_base_01_macro,Cardinal's Domain,energycells,buy,,paranid,7875.0,0.0,0.0,7875.0,,13.56,16.0,,,-0.406667,,-0.039,0.895803,buildstorage/demand-curve,stock+inbound+open buy amount,-0.775432,0.368766,,,0,0,,separate-book
CQB-515,[0x61880],buildstorage_gen_base_01_macro,Cardinal's Domain,shieldcomponents,buy,,paranid,464.0,0.0,0.0,464.0,,166.44,188.0,,,-0.287467,,-0.039,0.851376,buildstorage/demand-curve,stock+inbound+open buy amount,-0.688877,0.40141,,,0,0,,separate-book
CQB-515,[0x61880],buildstorage_gen_base_01_macro,Cardinal's Domain,turretcomponents,buy,,paranid,359.0,0.0,0.0,359.0,,383.0,273.0,,,1.0,,-0.039,0.294021,buildstorage/demand-curve,stock+inbound+open buy amount,0.744063,0.255937,,,0,0,,separate-book
CRC-661,[0x4a03a],buildstorage_gen_base_01_macro,Open Market,claytronics,buy,,teladi,0.0,341.0,0.0,341.0,,2404.53,2040.0,,,1.191275,,-0.039,0.184424,buildstorage/demand-curve,stock+inbound+open buy amount,0.914216,0.277058,,,0,0,,separate-book
CRC-661,[0x4a03a],buildstorage_gen_base_01_macro,Open Market,fieldcoils,buy,,teladi,500.0,0.0,0.0,500.0,,393.04,412.0,,,-0.114909,,-0.039,0.789889,buildstorage/demand-curve,stock+inbound+open buy amount,-0.550974,0.436065,,,0,0,,separate-book
CRC-661,[0x4a03a],buildstorage_gen_base_01_macro,Open Market,shieldcomponents,buy,,teladi,0.0,531.0,0.0,531.0,,264.0,188.0,,,1.0,,-0.039,1.0,buildstorage/demand-curve,stock+inbound+open buy amount,-0.927005,1.927005,,,0,0,,separate-book
CRC-661,[0x4a03a],buildstorage_gen_base_01_macro,Open Market,turretcomponents,buy,,teladi,0.0,0.0,0.0,0.0,,383.0,273.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CRW-446,[0x6d2ec],buildstorage_gen_base_01_macro,Wretched Skies X,advancedelectronics,buy,,paranid,2.0,0.0,0.0,2.0,,1318.0,1014.0,,,1.0,,-0.039,0.002151,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CRW-446,[0x6d2ec],buildstorage_gen_base_01_macro,Wretched Skies X,fieldcoils,buy,,paranid,1066.0,0.0,0.0,1066.0,,348.28,412.0,,,-0.386182,,-0.039,0.888333,buildstorage/demand-curve,stock+inbound+open buy amount,-0.761724,0.375542,,,0,0,,separate-book
CRW-446,[0x6d2ec],buildstorage_gen_base_01_macro,Wretched Skies X,hullparts,buy,,paranid,303.0,0.0,0.0,303.0,,197.22,209.0,,,-0.186984,,-0.039,0.980583,buildstorage/demand-curve,stock+inbound+open buy amount,-0.904683,0.717699,,,0,0,,separate-book
CRW-446,[0x6d2ec],buildstorage_gen_base_01_macro,Wretched Skies X,shieldcomponents,buy,,paranid,790.0,0.0,0.0,790.0,,180.22,188.0,,,-0.103733,,-0.039,0.78607,buildstorage/demand-curve,stock+inbound+open buy amount,-0.541796,0.438062,,,0,0,,separate-book
CRW-446,[0x6d2ec],buildstorage_gen_base_01_macro,Wretched Skies X,turretcomponents,buy,,paranid,1540.0,0.0,0.0,1540.0,,374.47,273.0,,,0.922455,,-0.039,0.550393,buildstorage/demand-curve,stock+inbound+open buy amount,0.103407,0.819048,,,0,0,,separate-book
CSH-598,[0x6caac],buildstorage_gen_base_01_macro,Wretched Skies X,advancedelectronics,buy,,paranid,0.0,0.0,0.0,0.0,,1318.0,1014.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CSH-598,[0x6caac],buildstorage_gen_base_01_macro,Wretched Skies X,claytronics,buy,,paranid,0.0,0.0,0.0,0.0,,2575.03,2040.0,,,1.748464,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.748464,,,0,0,,separate-book
CSH-598,[0x6caac],buildstorage_gen_base_01_macro,Wretched Skies X,fieldcoils,buy,,paranid,2700.0,0.0,0.0,2700.0,,312.4,412.0,,,-0.603636,,-0.039,0.974729,buildstorage/demand-curve,stock+inbound+open buy amount,-0.897401,0.293765,,,0,0,,separate-book
CSH-598,[0x6caac],buildstorage_gen_base_01_macro,Wretched Skies X,hullparts,buy,,paranid,8498.0,0.0,0.0,8498.0,,175.52,209.0,,,-0.531429,,-0.039,0.944747,buildstorage/demand-curve,stock+inbound+open buy amount,-0.856176,0.324748,,,0,0,,separate-book
CSH-598,[0x6caac],buildstorage_gen_base_01_macro,Wretched Skies X,turretcomponents,buy,,paranid,355.0,0.0,0.0,355.0,,383.0,273.0,,,1.0,,-0.039,0.055503,buildstorage/demand-curve,stock+inbound+open buy amount,0.998879,0.001121,,,0,0,,separate-book
CUG-549,[0x6c93c],buildstorage_gen_base_01_macro,Wretched Skies X,advancedelectronics,buy,,paranid,0.0,0.0,0.0,0.0,,1318.0,1014.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CUG-549,[0x6c93c],buildstorage_gen_base_01_macro,Wretched Skies X,claytronics,buy,,paranid,138.0,0.0,0.0,138.0,,2498.85,2040.0,,,1.49951,,-0.039,0.075866,buildstorage/demand-curve,stock+inbound+open buy amount,0.994412,0.505098,,,0,0,,separate-book
CUG-549,[0x6c93c],buildstorage_gen_base_01_macro,Wretched Skies X,hullparts,buy,,paranid,6354.0,0.0,0.0,6354.0,,174.1,209.0,,,-0.553968,,-0.039,0.954054,buildstorage/demand-curve,stock+inbound+open buy amount,-0.869666,0.315698,,,0,0,,separate-book
CUG-549,[0x6c93c],buildstorage_gen_base_01_macro,Wretched Skies X,shieldcomponents,buy,,paranid,298.0,174.0,0.0,472.0,,160.43,188.0,,,-0.3676,,-0.039,1.0,buildstorage/demand-curve,stock+inbound+open buy amount,-0.927005,0.559405,,,0,0,,separate-book
CWE-916,[0x2f54d],buildstorage_gen_base_01_macro,Pluto,energycells,buy,,pioneers,1571.0,416.0,0.0,1987.0,,22.0,16.0,,,1.0,,-0.039,0.028849,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CWH-007,[0x8985],buildstorage_gen_base_01_macro,Hewa's Twin III,advancedelectronics,buy,,teladi,0.0,0.0,0.0,0.0,,1318.0,1014.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CWH-007,[0x8985],buildstorage_gen_base_01_macro,Hewa's Twin III,fieldcoils,buy,,teladi,0.0,0.0,0.0,0.0,,576.0,412.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CWH-007,[0x8985],buildstorage_gen_base_01_macro,Hewa's Twin III,turretcomponents,buy,,teladi,0.0,0.0,0.0,0.0,,383.0,273.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CWW-088,[0x7b58e],buildstorage_gen_base_01_macro,Sacred Relic,advancedelectronics,buy,,paranid,311.0,142.0,0.0,453.0,,858.74,1014.0,,,-0.510724,,-0.039,1.0,buildstorage/demand-curve,stock+inbound+open buy amount,-0.927005,0.416281,,,0,0,,separate-book
CWW-088,[0x7b58e],buildstorage_gen_base_01_macro,Sacred Relic,claytronics,buy,,paranid,0.0,0.0,0.0,0.0,,2346.0,2040.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
CWW-088,[0x7b58e],buildstorage_gen_base_01_macro,Sacred Relic,hullparts,buy,,paranid,1517.0,0.0,0.0,1517.0,,227.65,209.0,,,0.296032,,-0.039,0.697471,buildstorage/demand-curve,stock+inbound+open buy amount,-0.313029,0.60906,,,0,0,,separate-book
CWW-088,[0x7b58e],buildstorage_gen_base_01_macro,Sacred Relic,shieldcomponents,buy,,paranid,0.0,0.0,0.0,0.0,,264.0,188.0,,,1.0,,-0.039,0.0,buildstorage/demand-curve,stock+inbound+open buy amount,1.0,0.0,,,0,0,,separate-book
